filename,gender,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms_energy,f0_mean,f0_std,jitter,shimmer,hnr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,age
common_voice_en_16049010.mp3,-1.0,2013.6442539561658,1823.9221361607667,3671.328671328671,0.05947897317526224,0.07542500644922256,143.66805534476393,189.93885952552498,1.322067449647897,0.9847143888473511,2.3872687816619873,-398.3736572265625,112.02820587158203,-12.907857894897461,25.965824127197266,17.30182647705078,1.8175770044326782,15.327824592590332,-10.2332763671875,-9.768519401550293,-1.6255676746368408,-18.759714126586914,-7.716668605804443,-0.9199627637863159,-9.566051483154297,-3.9616153240203857,-8.966485023498535,-13.30125617980957,-3.7815163135528564,-6.37195348739624,-12.65027141571045,teens
common_voice_en_133629.mp3,-1.0,1779.6632746817852,1714.115594124972,3506.747159090909,0.045269590435606064,0.07007694244384766,98.04394538350347,30.709486415736663,0.31322165071606484,1.3736374378204346,0.801518976688385,-412.41009521484375,106.47193145751953,-5.834099769592285,11.059004783630371,13.969583511352539,-11.75363540649414,0.188215434551239,7.795069694519043,-4.153224945068359,-3.0516226291656494,0.626842737197876,0.6721378564834595,2.8076987266540527,-3.0144052505493164,-9.498063087463379,-6.68958044052124,-1.7944862842559814,0.2857981026172638,-0.9965170621871948,-4.377869129180908,twenties
common_voice_en_133630.mp3,-1.0,1855.1570045426358,1715.955659491242,3741.19935770751,0.047677865612648224,0.09342315793037415,113.11001141086551,40.39306122831966,0.3571130505998644,0.9945316314697266,2.305690288543701,-352.81512451171875,112.49051666259766,-19.311294555664062,16.059110641479492,22.95700454711914,-25.050996780395508,-14.664867401123047,6.922929763793945,-1.3327559232711792,-2.2289910316467285,-0.07782597839832306,-0.9462844133377075,2.456256628036499,-4.446988582611084,-15.943405151367188,-12.149296760559082,1.1040267944335938,4.487207889556885,-2.439432382583618,-4.672345161437988,twenties
common_voice_en_133632.mp3,-1.0,1731.4433866039537,1503.244789264814,3185.8086340206187,0.04635315990120275,0.07846373319625854,102.69925591599062,28.581942128832576,0.2783071977874211,0.9541051387786865,1.6076252460479736,-389.06304931640625,139.12045288085938,-14.245338439941406,4.093377590179443,17.484468460083008,-16.390729904174805,-5.852696418762207,6.398841857910156,-5.080768585205078,-4.076267242431641,1.0650055408477783,1.2273167371749878,1.393268346786499,-2.2668168544769287,-8.349472999572754,-9.997090339660645,-3.433307647705078,2.1836442947387695,-2.7553346157073975,-8.126399040222168,twenties
common_voice_en_154270.mp3,-1.0,2851.660132388108,3274.519395919332,6812.949178644764,0.05404982674537988,0.04586978256702423,88.42547635086567,10.677364582966625,0.12074986783898842,1.6434197425842285,2.188263177871704,-345.7148742675781,129.35606384277344,1.3222405910491943,31.324111938476562,-6.140181064605713,27.8697509765625,0.795839786529541,-6.429357528686523,13.239799499511719,-12.660059928894043,-0.4219873249530792,-3.162998914718628,-5.925025463104248,-1.4056495428085327,-2.681913375854492,-3.553096294403076,-8.059979438781738,-0.4323538839817047,-7.961943626403809,-7.983665466308594,thirties
common_voice_en_154274.mp3,-1.0,3174.9485787312638,3004.9287793466833,6307.535483067729,0.08454366129233068,0.07728414982557297,89.17093698142494,11.669686608007249,0.13086872251256193,1.1126370429992676,1.425322413444519,-298.1449279785156,129.26126098632812,-2.331087112426758,36.33304214477539,-11.699333190917969,26.3974609375,-6.874889373779297,-6.844098091125488,13.978498458862305,-18.17667579650879,-1.7129724025726318,-4.094705104827881,-2.362919807434082,0.19407598674297333,-1.7312582731246948,-2.2217044830322266,-6.482293128967285,3.8872482776641846,-8.9921236038208,-11.72008991241455,thirties
common_voice_en_154277.mp3,-1.0,2839.064572144541,3102.302353834568,6180.692556366048,0.06120741462201591,0.07174165546894073,85.84023981588429,13.71771912782786,0.1598052283783283,1.0441460609436035,1.726341724395752,-306.27252197265625,132.01788330078125,-5.7862229347229,41.83586883544922,1.2092465162277222,33.8409538269043,-7.746068000793457,-3.765302896499634,16.603240966796875,-19.88608169555664,-0.9786657094955444,-6.315114974975586,-6.217929363250732,-0.0430285707116127,-3.5112712383270264,-4.048508167266846,-6.615218639373779,2.7417614459991455,-8.341428756713867,-9.33283519744873,thirties
common_voice_en_154278.mp3,-1.0,3142.5612718662296,3054.222498866775,6310.233778625954,0.07270917819656489,0.08496680855751038,113.14132939966377,57.15196390922915,0.5051378149123904,0.9639739394187927,2.1869680881500244,-294.79827880859375,135.26637268066406,-13.534910202026367,46.01520919799805,-7.975533962249756,31.54764747619629,-7.604366302490234,-2.8304688930511475,11.5731840133667,-29.81459617614746,0.09445597976446152,-0.25956714153289795,-8.086254119873047,-2.341012954711914,3.3279550075531006,1.5473389625549316,-9.109302520751953,-2.702049732208252,-7.231478214263916,-7.5911712646484375,thirties
common_voice_en_14236630.mp3,-1.0,2057.6941595238254,2794.583415403927,4800.0,0.03342982700892857,0.004238857887685299,67.67066559642537,3.539799196222951,0.05230921204962904,1.0104964971542358,0.9962286353111267,-591.17822265625,137.7876434326172,-11.333481788635254,44.40825271606445,10.154930114746094,20.931732177734375,8.120256423950195,8.785552024841309,15.046777725219727,0.166493222117424,5.887560844421387,1.6592135429382324,12.064312934875488,2.105437755584717,-1.1703444719314575,5.5822577476501465,1.1649601459503174,6.717668056488037,4.691279888153076,2.749760150909424,teens
common_voice_en_17272397.mp3,-1.0,2030.5491797825723,2339.331444304154,4044.4160856573703,0.05181130944970119,0.023044446483254433,84.44315367231074,47.206585893303895,0.5590339043529011,1.1106733083724976,1.7739049196243286,-489.1170959472656,135.81321716308594,21.70383644104004,16.182771682739258,-1.7711290121078491,11.072332382202148,11.904528617858887,-6.578373908996582,-8.511006355285645,-6.730638027191162,-0.20375297963619232,-4.01540994644165,-11.820886611938477,2.2063584327697754,8.075177192687988,-3.0990777015686035,3.075993776321411,0.2821716368198395,-1.6624929904937744,4.312999248504639,fourties
common_voice_en_104927.mp3,-1.0,2132.1257884639313,2196.5351192619028,3935.4890902366865,0.06808923123150888,0.0026801927015185356,93.02974918497328,34.86722322231427,0.3747964874438921,1.1213769912719727,3.4640164375305176,-756.9047241210938,114.8872299194336,16.640939712524414,33.631656646728516,20.22531509399414,10.197193145751953,-7.339722633361816,-10.564445495605469,-6.20856237411499,-11.09189510345459,-4.979606628417969,-6.987589359283447,-8.94352912902832,-5.600814342498779,-5.996973037719727,-9.42266845703125,-5.55356502532959,3.269087791442871,-2.4945271015167236,-8.673872947692871,twenties
common_voice_en_115769.mp3,-1.0,3228.4379389301116,3485.3568848079885,6484.515134529148,0.07826221505979074,0.022786101326346397,275.572201194354,346.2118115385052,1.2563379398865084,1.1338258981704712,2.183804988861084,-429.3622131347656,114.51777648925781,-3.357576608657837,39.14517593383789,7.424203395843506,31.338720321655273,-1.6331650018692017,7.8000264167785645,-5.002688407897949,-2.4607431888580322,5.706711292266846,9.504463195800781,0.5133603811264038,-6.647642135620117,7.7245612144470215,-4.01963472366333,0.7760351896286011,-2.320676326751709,1.8334028720855713,-2.4923095703125,thirties
common_voice_en_12192.mp3,-1.0,2948.585066811575,2551.695363389522,5324.9339788732395,0.09355228047975352,0.0547717846930027,464.0602948654821,550.1581801106014,1.1855316780981588,1.392095685005188,0.992292582988739,-398.6620178222656,107.33464813232422,-9.946574211120605,9.284937858581543,2.8740532398223877,6.220992088317871,-4.857959747314453,-10.49486255645752,1.7878247499465942,-6.716761589050293,-11.183110237121582,-7.180237293243408,-3.32269549369812,-8.417198181152344,-8.828692436218262,-1.8338429927825928,-5.251677989959717,-6.286241054534912,-0.20679651200771332,-1.7449336051940918,twenties
common_voice_en_12194.mp3,-1.0,2727.5532699542146,2202.120025625002,4696.563444108761,0.09078490842145015,0.10600340366363525,77.22271395708624,15.927980307387765,0.2062603020691447,1.1802918910980225,0.6328462362289429,-293.009521484375,121.44798278808594,-18.061948776245117,2.7390713691711426,-4.486484050750732,3.635911464691162,-7.057400226593018,-11.527092933654785,-3.115516424179077,-10.876874923706055,-10.881139755249023,-6.228855133056641,2.0126090049743652,-3.2310070991516113,-8.898651123046875,-5.395500659942627,-3.8521599769592285,-1.8058141469955444,-1.4727991819381714,-5.37955904006958,twenties
common_voice_en_12195.mp3,-1.0,3017.7483267520724,2259.625459687103,5180.856452618454,0.09969948176433915,0.07107675820589066,83.30864978782992,18.09808184315317,0.2172413295527569,1.0809502601623535,0.6492847204208374,-301.9405822753906,115.09891510009766,-35.25060272216797,17.96190643310547,5.687915802001953,10.332505226135254,-8.26872730255127,-16.912256240844727,-0.00363828893750906,-6.809985160827637,-12.757895469665527,-10.78370475769043,2.457714796066284,-6.242141246795654,-12.056913375854492,-1.0510746240615845,-3.7880594730377197,-4.681456089019775,-0.143202006816864,-4.608839988708496,twenties
common_voice_en_12197.mp3,-1.0,2014.7938421664417,1964.813003196129,3544.0619667235496,0.058494593909982934,0.057025160640478134,71.94577751091136,9.63170038935368,0.13387443603473365,0.875062108039856,0.9789031744003296,-338.4438781738281,161.7808837890625,-4.885360240936279,2.550189733505249,1.228298544883728,13.329754829406738,-4.904417991638184,-14.52035140991211,4.803722381591797,-5.847889423370361,-18.05622673034668,-10.112264633178711,4.6751179695129395,-5.08781623840332,-14.116201400756836,-2.182964563369751,-3.608182668685913,-6.243293285369873,0.19544550776481628,-4.785078048706055,twenties
common_voice_en_17278235.mp3,-1.0,471.1463655046521,1450.6207057053475,440.29017857142856,0.0060135690789473685,0.02719881758093834,72.63876663160814,8.092151646054244,0.11140265757944483,0.49729645252227783,8.110827445983887,-575.3775634765625,112.28115844726562,46.78861999511719,37.29973220825195,34.74980163574219,25.508342742919922,22.732128143310547,19.539461135864258,17.08869743347168,16.391183853149414,14.739721298217773,13.327102661132812,11.532424926757812,9.796152114868164,9.16153335571289,8.71011734008789,8.637227058410645,7.571236610412598,5.884242057800293,5.336760997772217,twenties
common_voice_en_17147453.mp3,-1.0,1956.0146519364723,1426.7008193033032,3429.865056818182,0.07147632945667613,0.06397287547588348,241.14761415569328,471.82066838797385,1.9565637007851548,1.4113390445709229,1.9689298868179321,-426.0545959472656,99.57537078857422,18.576929092407227,18.074079513549805,13.962044715881348,0.27412188053131104,12.680787086486816,7.028604507446289,-14.485573768615723,-12.620494842529297,-3.574392557144165,-2.3210275173187256,-2.5083417892456055,-4.140141487121582,-2.0430166721343994,1.13125741481781,-2.0405778884887695,-3.9256784915924072,-1.3162305355072021,0.9040041565895081,twenties
common_voice_en_1373590.mp3,-1.0,2735.4168892113444,2770.5665320565586,5765.140086206897,0.0662389996408046,0.009346970357000828,121.03040294241114,11.45446149243694,0.09464119108888051,2.2591288089752197,3.5570075511932373,-528.4573364257812,59.9954833984375,13.968050956726074,17.46320343017578,12.57472038269043,21.33723258972168,9.29988956451416,-10.128946304321289,-3.70287823677063,-5.845078468322754,-8.264432907104492,-15.677681922912598,-23.415409088134766,-14.51608943939209,-14.42082691192627,-14.617288589477539,-10.588582038879395,-10.276209831237793,-5.602956771850586,-5.47099494934082,teens
common_voice_en_1373592.mp3,-1.0,3077.0060682342682,2825.460327148558,6225.684691011236,0.09098764483848315,0.010978643782436848,123.59314469794165,9.673910151333928,0.0782722227432331,1.89803147315979,3.1765096187591553,-524.133544921875,74.67596435546875,-13.577821731567383,23.97966957092285,6.737066745758057,29.33063507080078,15.986042976379395,-22.664793014526367,-2.8857421875,-10.327213287353516,-14.621870040893555,-14.57465934753418,-23.129627227783203,-13.354283332824707,-18.07436180114746,-12.72038745880127,-4.8399224281311035,-9.650903701782227,-2.802828311920166,-4.697831153869629,teens
common_voice_en_1205009.mp3,-1.0,3073.012658403447,3323.7982639280135,6780.15625,0.05597330729166667,0.02598518691956997,85.06353913096738,13.164364491314327,0.15475919090370693,1.5171327590942383,3.2800328731536865,-493.5896301269531,87.30477905273438,37.979854583740234,41.735504150390625,6.004462242126465,13.822295188903809,12.047971725463867,10.069343566894531,9.511842727661133,-2.8132805824279785,2.0113184452056885,-3.0190067291259766,-7.25014066696167,-7.216592311859131,-7.7949628829956055,-4.7996015548706055,-2.442843437194824,-2.1185874938964844,-7.858487606048584,-10.533760070800781,thirties
common_voice_en_1241090.mp3,-1.0,1848.6528244422861,2148.632147146261,3644.4925742574255,0.04364235251650165,0.009774579666554928,80.40574341680694,11.930852460779011,0.1483830874982638,1.09453284740448,1.810738444328308,-529.1131591796875,163.9246368408203,-1.8828390836715698,18.259878158569336,23.555217742919922,9.468194007873535,-10.5855712890625,-3.3389692306518555,0.0827336236834526,-14.876029968261719,-3.3340940475463867,3.5782277584075928,-1.3536728620529175,-4.506000995635986,-3.1324923038482666,-6.968908786773682,-9.524380683898926,-2.627969264984131,-1.1365464925765991,-5.067911624908447,twenties
common_voice_en_1241091.mp3,-1.0,1890.8177492024065,2197.1229509690174,3741.629464285714,0.0448142105007764,0.009350153617560863,82.1119323828678,14.316679469913263,0.1743556515410951,0.9722042083740234,1.8206104040145874,-553.69580078125,174.7993927001953,-3.925208330154419,14.169086456298828,17.552398681640625,2.5406761169433594,-10.492833137512207,2.8664228916168213,0.3740861713886261,-13.539056777954102,-2.5904550552368164,-1.101942539215088,-0.9877799153327942,-1.8696420192718506,-1.6600898504257202,-3.7495226860046387,-5.465960502624512,-5.522072792053223,-7.9604878425598145,-3.0045604705810547,twenties
common_voice_en_15734171.mp3,-1.0,4069.4364019750433,3574.6840920497034,8091.909246575343,0.12162751498287672,0.007432074751704931,67.03542528016379,2.997879929997576,0.04472083107503858,1.3270460367202759,1.2258954048156738,-539.0651245117188,95.32589721679688,1.7426090240478516,48.57650375366211,-16.911972045898438,29.448772430419922,8.013657569885254,-2.366328716278076,9.190605163574219,-10.679862022399902,-0.24002601206302643,-0.4668988883495331,3.3304026126861572,0.15980024635791779,-2.4421534538269043,-7.807099342346191,-5.903413772583008,-0.9793983697891235,-1.733802318572998,1.1113373041152954,fifties
common_voice_en_1351957.mp3,-1.0,3843.5013493844585,4137.621376743626,8564.590669014084,0.07920987841109155,0.03198489919304848,67.54200131007744,4.353665886982133,0.06445864502881639,1.6629180908203125,1.3926132917404175,-380.2593078613281,82.6921615600586,10.095882415771484,40.766319274902344,9.430901527404785,21.90289306640625,2.2402381896972656,18.26435661315918,2.197326183319092,0.9750715494155884,3.7872769832611084,-2.016261577606201,2.9291412830352783,-2.0713298320770264,4.02302885055542,2.5665454864501953,3.0927417278289795,2.721156120300293,8.525691032409668,0.24975177645683289,twenties
common_voice_en_110778.mp3,-1.0,2860.285607418463,2449.9166299365475,5028.590425531915,0.10518565076462766,0.004381801933050156,231.0635190148633,332.2528304634641,1.4379285483057658,1.353093147277832,1.5254926681518555,-666.23095703125,108.50907897949219,24.333599090576172,5.7322258949279785,-14.841039657592773,-23.12424087524414,-8.543749809265137,-7.877502918243408,-9.016074180603027,-2.3206024169921875,-3.5902137756347656,-3.2259936332702637,-1.059617042541504,-6.38616943359375,-4.218358993530273,0.11910904943943024,-5.057468891143799,-8.48289966583252,-6.603062629699707,-6.1602301597595215,twenties
common_voice_en_110779.mp3,-1.0,1815.3293174610535,2033.111545500125,3508.7740384615386,0.047654747596153846,0.006805808749049902,136.14748522767147,47.1560614770229,0.34636013583480135,1.080083966255188,1.8444150686264038,-601.5889282226562,112.55110931396484,18.21639633178711,6.671244144439697,7.350231170654297,-13.30370807647705,-13.399747848510742,-3.070058584213257,-7.842069625854492,-13.196573257446289,-6.43210506439209,-2.4459993839263916,-9.57026481628418,-10.371989250183105,-3.530949115753174,-7.695100784301758,-14.784414291381836,-10.5570068359375,-6.578765869140625,-8.475540161132812,twenties
common_voice_en_17272406.mp3,-1.0,1618.8248407423214,1674.425189875925,2989.8619186046512,0.039076126453488375,0.013660116121172905,125.6314469415717,126.5329402968273,1.0071756982602842,1.229404330253601,1.2944202423095703,-573.3489379882812,118.16434478759766,9.388330459594727,22.339630126953125,30.052845001220703,-0.6894968152046204,-2.52936053276062,5.850696563720703,2.868391275405884,-2.830763339996338,-7.691912651062012,-5.025984287261963,-4.974860191345215,-9.002476692199707,-4.080593109130859,-2.3025243282318115,-6.134644508361816,-2.6622447967529297,-0.6531063914299011,-3.562072277069092,twenties
common_voice_en_12727544.mp3,-1.0,2812.5835113926155,3221.55813571166,6577.931301652892,0.05763198390151515,0.13986460864543915,93.93894465491637,20.754484431271667,0.22093589093972715,1.4551900625228882,2.137575149536133,-297.56939697265625,128.3720245361328,8.21894645690918,14.345232009887695,2.0263752937316895,25.254281997680664,10.529857635498047,8.32271671295166,7.250265598297119,-7.716798305511475,-0.663823664188385,-6.212100505828857,-0.6985011100769043,-2.21740460395813,-6.2387471199035645,-1.8384268283843994,-1.0015314817428589,-0.19146274030208588,-3.457286834716797,-4.749114513397217,thirties
common_voice_en_17256676.mp3,-1.0,3378.1000224274917,3776.6854563754027,7433.290678879311,0.06459062948994253,0.04046295955777168,79.85521027898737,10.274634795064127,0.1286658035107289,1.3504153490066528,2.019631862640381,-403.8037109375,104.66197204589844,10.271089553833008,18.386180877685547,1.2229301929473877,15.884456634521484,8.45857048034668,5.54913330078125,-4.021997928619385,4.809212684631348,-0.5424268245697021,-0.0269333403557539,-3.000262975692749,-1.8942979574203491,5.835357666015625,-4.012053966522217,1.883784532546997,0.44183751940727234,1.6393613815307617,-1.8130344152450562,fourties
common_voice_en_137150.mp3,-1.0,2699.158783990534,3302.474617945981,5556.657909292036,0.060791015625,0.016533207148313522,86.86621521121914,6.237523203431828,0.0718060892634151,1.506365180015564,0.6406342387199402,-395.0223388671875,137.3144989013672,0.93699711561203,24.909975051879883,-0.5149930715560913,24.893680572509766,-0.4245969355106354,4.471451282501221,-11.24573040008545,-7.108081817626953,-3.0330235958099365,0.6859649419784546,-0.5149590969085693,-1.6167645454406738,6.364624977111816,-1.339942216873169,5.338491439819336,0.9651026129722595,3.287794351577759,-3.9912569522857666,thirties
common_voice_en_137151.mp3,-1.0,1988.9391390202818,2816.2390213041404,3562.43896484375,0.03981844584147135,0.01387085486203432,110.44791781715863,28.48830115879165,0.25793425282994203,1.153275489807129,1.3581961393356323,-410.9305114746094,166.02597045898438,-3.8851559162139893,11.565186500549316,-2.2820112705230713,21.07526206970215,4.972716331481934,8.696955680847168,-4.6150312423706055,-3.491912603378296,-5.0849609375,-5.258869171142578,-5.579461574554443,-3.0546557903289795,7.523118495941162,0.8695144057273865,3.5676982402801514,-5.764308929443359,-2.001116991043091,-3.3810508251190186,thirties
common_voice_en_132749.mp3,-1.0,1874.222567662451,2276.372341482814,3837.7182904411766,0.03999717562806373,0.06625805050134659,88.10364542923512,11.759553459354594,0.13347408500593624,1.0059638023376465,3.5173003673553467,-424.5936584472656,130.56924438476562,27.443538665771484,35.03973388671875,22.165403366088867,22.175987243652344,4.522565841674805,-1.7924723625183105,5.262198448181152,-7.018667221069336,-2.3461639881134033,-1.2831144332885742,-4.6077561378479,-8.984594345092773,-10.962871551513672,-1.9029970169067383,-5.729293346405029,-8.8248872756958,0.05668999254703522,0.642780065536499,thirties
common_voice_en_132750.mp3,-1.0,1309.957366402733,1826.5041527138646,2537.0925859598856,0.02640496284025788,0.048616260290145874,83.30367927831307,7.551518058815463,0.09065047455570661,0.7280253767967224,4.036755561828613,-443.1176452636719,155.25599670410156,51.63117218017578,35.4943733215332,14.419867515563965,5.683966636657715,5.95363712310791,3.671405553817749,0.5761948823928833,-9.529267311096191,-7.710957050323486,-3.430927038192749,-3.9778103828430176,-9.00089168548584,-10.290326118469238,-0.8679594397544861,-6.988309383392334,-12.337252616882324,1.8328787088394165,0.880477786064148,thirties
common_voice_en_132751.mp3,-1.0,1517.8823996494614,1935.8534034961617,3010.2097602739727,0.033299443493150685,0.07318510860204697,90.21907087250824,9.158527156487576,0.10151431474427192,0.8075659275054932,4.21113920211792,-419.9988098144531,154.12530517578125,41.8721809387207,27.852567672729492,14.419060707092285,16.62511444091797,7.032862186431885,-0.8199437260627747,0.2187257558107376,-7.685123920440674,-0.38666632771492004,-0.5993342995643616,-5.209469318389893,-7.2291131019592285,-10.570352554321289,-1.6892733573913574,-3.772132635116577,-10.578825950622559,1.6889349222183228,4.323592662811279,thirties
common_voice_en_132752.mp3,-1.0,1842.6625730356807,2378.275474630865,4139.675817757009,0.0361225449036215,0.0427229106426239,83.0675612319522,10.00647335180539,0.12046186505781716,1.0518467426300049,3.404857873916626,-467.67486572265625,126.52651977539062,32.80387496948242,34.79552459716797,23.183591842651367,15.493245124816895,5.601443767547607,4.046139240264893,5.247343063354492,-7.970451354980469,-6.525928497314453,-3.064192771911621,-4.118631839752197,-9.290251731872559,-9.152109146118164,0.5830634236335754,-6.085198402404785,-10.769878387451172,1.5599687099456787,1.9471486806869507,thirties
common_voice_en_132754.mp3,-1.0,1704.185284507589,2034.966194525813,3413.920652932961,0.03887768963861732,0.07221943140029907,87.34810890510728,11.457717692951077,0.13117304812401198,0.8522112965583801,4.3002142906188965,-408.25164794921875,144.10020446777344,27.75472640991211,32.008506774902344,17.976573944091797,15.658589363098145,4.064947128295898,1.4327462911605835,7.711701393127441,-8.243509292602539,-6.293833255767822,-2.862297534942627,-4.79266881942749,-6.862232208251953,-8.999377250671387,0.5250464081764221,-3.3502063751220703,-11.901721954345703,0.40139007568359375,3.929095983505249,thirties
